Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,,Maxtor,6Y080P0 82GB,934,23,272,https://hdd.userbenchmark.com/SpeedTest/3815/Maxtor-6Y080P0
HDD,,Samsung,SP0812N 80GB,935,23,159,https://hdd.userbenchmark.com/SpeedTest/7242/SAMSUNG-SP0812N
HDD,,Hitachi,HDS728080PLA380 80GB,936,23,947,https://hdd.userbenchmark.com/SpeedTest/4994/HDS728080PLA380
HDD,,WD,WD2500JB-00REA0 250GB,937,22.9,1093,https://hdd.userbenchmark.com/SpeedTest/678/WDC-WD2500JB-00REA0
HDD,,Samsung,SP0842N 80GB,938,22.9,615,https://hdd.userbenchmark.com/SpeedTest/5511/SAMSUNG-SP0842N
HDD,,Hitachi,HDS728040PLA320 40GB,939,22.9,75,https://hdd.userbenchmark.com/SpeedTest/5170/HDS728040PLA320
HDD,,Fujitsu,MHW2160BJ FFS G2 160GB,940,22.8,57,https://hdd.userbenchmark.com/SpeedTest/4184/FUJITSU-MHW2160BJ-FFS-G2
HDD,,WD,WD1200JB-00EVA0 120GB,941,22.8,605,https://hdd.userbenchmark.com/SpeedTest/2471/WDC-WD1200JB-00EVA0
HDD,,Hitachi,HTS543225L9A300 250GB,942,22.8,3852,https://hdd.userbenchmark.com/SpeedTest/2281/Hitachi-HTS543225L9A300
HDD,,Maxtor,6E040L0 41GB,943,22.6,557,https://hdd.userbenchmark.com/SpeedTest/769/Maxtor-6E040L0
HDD,,WD,WD800JB-00ETA0 80GB,944,22.5,191,https://hdd.userbenchmark.com/SpeedTest/3829/WDC-WD800JB-00ETA0
HDD,,Toshiba,MK2546GSX 250GB,945,22.5,904,https://hdd.userbenchmark.com/SpeedTest/4487/TOSHIBA-MK2546GSX
HDD,,Samsung,HD300LD 300GB,946,22.4,176,https://hdd.userbenchmark.com/SpeedTest/1871/SAMSUNG-HD300LD
HDD,,Samsung,SP0411C 40GB,947,22.3,267,https://hdd.userbenchmark.com/SpeedTest/6293/SAMSUNG-SP0411C
HDD,,Maxtor,6L160P0 160GB,948,22.3,51,https://hdd.userbenchmark.com/SpeedTest/6841/Maxtor-6L160P0
HDD,,Toshiba,MK2546GSX_200 200GB,949,22.3,141,https://hdd.userbenchmark.com/SpeedTest/3937/TOSHIBA-MK2546GSX-200
HDD,,Hitachi,HTS722012K9SA00 120GB,950,22.1,98,https://hdd.userbenchmark.com/SpeedTest/3793/Hitachi-HTS722012K9SA00
HDD,,Samsung,SP0802N 80GB,951,22,661,https://hdd.userbenchmark.com/SpeedTest/2601/SAMSUNG-SP0802N
HDD,,WD,WD1200BB-00RDA0 120GB,952,22,311,https://hdd.userbenchmark.com/SpeedTest/10238/WDC-WD1200BB-00RDA0
HDD,,Maxtor,6Y120L0 123GB,953,21.9,474,https://hdd.userbenchmark.com/SpeedTest/1790/Maxtor-6Y120L0
HDD,,Seagate,ST3160023A 160GB,954,21.8,440,https://hdd.userbenchmark.com/SpeedTest/5944/ST3160023A
HDD,,Hitachi,HTS542512K9SA00 120GB,955,21.8,1237,https://hdd.userbenchmark.com/SpeedTest/1928/Hitachi-HTS542512K9SA00
HDD,,WD,WD1600BEVS-22UST0 160GB,956,21.8,4461,https://hdd.userbenchmark.com/SpeedTest/3126/WDC-WD1600BEVS-22UST0
HDD,,Fujitsu,MHZ2120B 120GB,957,21.7,10,https://hdd.userbenchmark.com/SpeedTest/5860/FUJITSU-MHZ2120B
HDD,,Fujitsu,MHY2250BH 250GB,958,21.4,979,https://hdd.userbenchmark.com/SpeedTest/5732/FUJITSU-MHY2250BH
HDD,,Samsung,SP0822N 80GB,959,21.3,268,https://hdd.userbenchmark.com/SpeedTest/2110/SAMSUNG-SP0822N
HDD,,Hitachi,HTS543212L9A300 120GB,960,21.2,218,https://hdd.userbenchmark.com/SpeedTest/266/Hitachi-HTS543212L9A300
HDD,,WD,WD400JB-00FMA0 40GB,961,21.2,95,https://hdd.userbenchmark.com/SpeedTest/3602/WDC-WD400JB-00FMA0
HDD,,WD,WD800JB-00JJC0 80GB,962,20.9,1033,https://hdd.userbenchmark.com/SpeedTest/70/WDC-WD800JB-00JJC0
HDD,,WD,WD1600BEVE-00WZT0 160GB,963,20.8,40,https://hdd.userbenchmark.com/SpeedTest/10531/WDC-WD1600BEVE-00WZT0
HDD,,WD,WD400BB-60DGA0 40GB,964,20.8,693,https://hdd.userbenchmark.com/SpeedTest/5256/WDC-WD400BB-60DGA0
HDD,,WD,WD1600BB-22GUC0 160GB,965,20.8,733,https://hdd.userbenchmark.com/SpeedTest/12099/WDC-WD1600BB-22GUC0
HDD,,Samsung,SP0411N 40GB,966,20.7,438,https://hdd.userbenchmark.com/SpeedTest/6089/SAMSUNG-SP0411N
HDD,,Seagate,ST380023AS 80GB,967,20.6,52,https://hdd.userbenchmark.com/SpeedTest/6282/ST380023AS
HDD,,Maxtor,6Y080L0 82GB,968,20.6,1219,https://hdd.userbenchmark.com/SpeedTest/933/Maxtor-6Y080L0
HDD,,WD,WD1200BEVS-60UST0 120GB,969,20.6,2934,https://hdd.userbenchmark.com/SpeedTest/3682/WDC-WD1200BEVS-60UST0
HDD,,Seagate,ST3120022A 120GB,970,20.6,863,https://hdd.userbenchmark.com/SpeedTest/2299/ST3120022A
HDD,,Hitachi,HTS721010G9SA00 100GB,971,20.5,185,https://hdd.userbenchmark.com/SpeedTest/5680/HTS721010G9SA00
HDD,,Seagate,ST3160021A 160GB,972,20.5,815,https://hdd.userbenchmark.com/SpeedTest/6402/ST3160021A
HDD,,Seagate,ST340014A 40GB,973,20.1,837,https://hdd.userbenchmark.com/SpeedTest/1817/ST340014A
HDD,,Maxtor,6Y060L0 61GB,974,20,162,https://hdd.userbenchmark.com/SpeedTest/3853/Maxtor-6Y060L0
HDD,,Seagate,ST910021AS 100GB,975,20,197,https://hdd.userbenchmark.com/SpeedTest/11880/ST910021AS
HDD,,WD,WD800BB-88JHC0 80GB,976,19.8,2558,https://hdd.userbenchmark.com/SpeedTest/1308/WDC-WD800BB-88JHC0
HDD,,Fujitsu,MHY2120BH 120GB,977,19.7,1123,https://hdd.userbenchmark.com/SpeedTest/10510/FUJITSU-MHY2120BH
HDD,,Maxtor,6 Y120P0 123GB,978,19.6,9,https://hdd.userbenchmark.com/SpeedTest/4430/Maxtor-6-Y120P0
HDD,,Toshiba,MK1646GSX 160GB,979,19.6,667,https://hdd.userbenchmark.com/SpeedTest/5350/TOSHIBA-MK1646GSX
HDD,,Hitachi,HTS542516K9SA00 160GB,980,19.5,1970,https://hdd.userbenchmark.com/SpeedTest/2771/Hitachi-HTS542516K9SA00
HDD,,Fujitsu,MHY2160BH 160GB,981,19.3,870,https://hdd.userbenchmark.com/SpeedTest/4449/FUJITSU-MHY2160BH
HDD,,Hitachi,HDS728080PLAT20 82GB,982,19.2,1117,https://hdd.userbenchmark.com/SpeedTest/2913/HDS728080PLAT20
HDD,,Seagate,ST380011A 80GB,983,19.1,2178,https://hdd.userbenchmark.com/SpeedTest/1697/ST380011A
HDD,,Fujitsu,MHY2200BH 200GB,984,18.8,723,https://hdd.userbenchmark.com/SpeedTest/1960/FUJITSU-MHY2200BH
HDD,,Toshiba,MK8037GSX 80GB,985,18.5,642,https://hdd.userbenchmark.com/SpeedTest/1841/TOSHIBA-MK8037GSX
HDD,,WD,WD800BEVS-22RST0 80GB,986,18.3,992,https://hdd.userbenchmark.com/SpeedTest/3519/WDC-WD800BEVS-22RST0
HDD,,Fujitsu,MHW2120BH 120GB,987,18.2,1093,https://hdd.userbenchmark.com/SpeedTest/3831/FUJITSU-MHW2120BH
HDD,,Hitachi,HTS542580K9SA00 80GB,988,18.1,547,https://hdd.userbenchmark.com/SpeedTest/7089/Hitachi-HTS542580K9SA00
HDD,,Seagate,ST3120023A 120GB,989,17.9,132,https://hdd.userbenchmark.com/SpeedTest/6505/ST3120023A
HDD,,Toshiba,MK1637GSX 160GB,990,17.8,1399,https://hdd.userbenchmark.com/SpeedTest/4513/TOSHIBA-MK1637GSX
HDD,,Seagate,ST9120822AS 120GB,991,17.7,1757,https://hdd.userbenchmark.com/SpeedTest/5319/ST9120822AS
HDD,,Hitachi,HTS541616J9SA00 160GB,992,17.5,2706,https://hdd.userbenchmark.com/SpeedTest/4013/Hitachi-HTS541616J9SA00
HDD,,Hitachi,HDS722580VLAT20 61GB,993,17.4,28,https://hdd.userbenchmark.com/SpeedTest/3589/HDS722580VLAT20
HDD,,Seagate,ST9160821AS 160GB,994,17.2,3091,https://hdd.userbenchmark.com/SpeedTest/1006/ST9160821AS
HDD,,WD,WD600BB-75CAA0 60GB,995,17,84,https://hdd.userbenchmark.com/SpeedTest/6010/WDC-WD600BB-75CAA0
HDD,,Fujitsu,MHW2080BH 80GB,996,17,292,https://hdd.userbenchmark.com/SpeedTest/6989/FUJITSU-MHW2080BH
HDD,,Seagate,ST980811AS 80GB,997,17,1490,https://hdd.userbenchmark.com/SpeedTest/1970/ST980811AS
HDD,,Hitachi,HTS541680J9SA00 80GB,998,17,1472,https://hdd.userbenchmark.com/SpeedTest/2399/Hitachi-HTS541680J9SA00
HDD,,Seagate,ST340016A 40GB,999,16.9,316,https://hdd.userbenchmark.com/SpeedTest/2501/ST340016A
HDD,,Fujitsu,MHV2120BH PL 120GB,1000,16.7,595,https://hdd.userbenchmark.com/SpeedTest/1025/FUJITSU-MHV2120BH-PL
HDD,,Toshiba,MK1237GSX 120GB,1001,16.6,772,https://hdd.userbenchmark.com/SpeedTest/4749/TOSHIBA-MK1237GSX
HDD,,Seagate,ST360021A 60GB,1002,16.4,92,https://hdd.userbenchmark.com/SpeedTest/10830/ST360021A
HDD,,Toshiba,MK2035GSS 200GB,1003,16.1,979,https://hdd.userbenchmark.com/SpeedTest/5833/TOSHIBA-MK2035GSS
HDD,,Fujitsu,MHV2100BH 100GB,1004,16,234,https://hdd.userbenchmark.com/SpeedTest/1474/FUJITSU-MHV2100BH
HDD,,Hitachi,HTS541612J9SA00 120GB,1005,15.8,1804,https://hdd.userbenchmark.com/SpeedTest/1249/Hitachi-HTS541612J9SA00
HDD,,Seagate,ST98823AS 80GB,1006,15.7,559,https://hdd.userbenchmark.com/SpeedTest/5717/ST98823AS
HDD,,Seagate,ST9100824AS 100GB,1007,15.6,251,https://hdd.userbenchmark.com/SpeedTest/2949/ST9100824AS
HDD,,Fujitsu,MHV2080BH PL 80GB,1008,15.6,471,https://hdd.userbenchmark.com/SpeedTest/5000/FUJITSU-MHV2080BH-PL
HDD,,Seagate,ST340015A 40GB,1009,15.5,188,https://hdd.userbenchmark.com/SpeedTest/4591/ST340015A
HDD,,Hitachi,HTS541010G9SA00 100GB,1010,15.4,390,https://hdd.userbenchmark.com/SpeedTest/5274/HTS541010G9SA00
HDD,,Maxtor,4G120J6 123GB,1011,14.9,6,https://hdd.userbenchmark.com/SpeedTest/4566/Maxtor-4G120J6
HDD,,Toshiba,MK1234GSX 120GB,1012,14.8,718,https://hdd.userbenchmark.com/SpeedTest/1726/TOSHIBA-MK1234GSX
HDD,,Toshiba,MK8034GSX 80GB,1013,13.6,363,https://hdd.userbenchmark.com/SpeedTest/4167/TOSHIBA-MK8034GSX
HDD,,Toshiba,MK8032GSX 80GB,1014,13,307,https://hdd.userbenchmark.com/SpeedTest/4083/TOSHIBA-MK8032GSX
HDD,,Seagate,ST960821A 60GB,1015,9.31,16,https://hdd.userbenchmark.com/SpeedTest/2864/ST960821A
